Word,Frequency_t_reference-last,Frequency_t0,"Cosine_similarity(w_t_reference-last,w_t0)",interval-0,neighbours_t0,Frequency_t1,"Cosine_similarity(w_t_reference-last,w_t1)",interval-1,neighbours_t1
ilex,48,45,0.86948824,0,"[('gramen', 0.8478086590766907), ('uiridis', 0.8388035893440247), ('platanus', 0.8361667990684509), ('nidus', 0.8333957195281982), ('fagus', 0.8311069011688232), ('umbrosus', 0.8307334780693054), ('recubo', 0.8251960873603821), ('muscus', 0.8199942708015442), ('quercus', 0.8196433782577515), ('lacuna', 0.8180444836616516)]",48,1.0,1,"[('cupressus', 0.8810562491416931), ('quercus', 0.8634895086288452), ('fagus', 0.8610385656356812), ('ulmus', 0.8569675087928772), ('abies', 0.8453759551048279), ('pinus', 0.8427587747573853), ('uirido', 0.8348792195320129), ('buxus', 0.8325624465942383), ('frondosus', 0.8309125900268555), ('frondeo', 0.8300491571426392)]"
crudelissimus,48,45,0.5481446,0,"[('nefarius', 0.7420541644096375), ('scelero', 0.6633386015892029), ('interficio', 0.6587125062942505), ('interfector', 0.6581436991691589), ('interimo', 0.6489240527153015), ('scelus', 0.6445296406745911), ('neco', 0.6370459794998169), ('nex', 0.6366886496543884), ('trucido', 0.6313121318817139), ('supplicium', 0.6307480335235596)]",48,1.0,1,"[('sceleratus', 0.6996776461601257), ('lesco', 0.6963615417480469), ('infandus', 0.6810399889945984), ('exitiabilis', 0.6763243079185486), ('exsecror', 0.6674240827560425), ('scelestus', 0.6520393490791321), ('parento', 0.6360205411911011), ('detestabilis', 0.6295379996299744), ('addictus', 0.6035208106040955), ('abrogo', 0.6013676524162292)]"
simillimus,48,45,0.18186164,0,"[('inspiro', 0.6235315799713135), ('tacio', 0.5750685930252075), ('permulceo', 0.5617932677268982), ('dissolutio', 0.5594931840896606), ('adumbro', 0.5579150319099426), ('corporeus', 0.5564606785774231), ('liuidus', 0.5529206395149231), ('infigo', 0.5503463745117188), ('perambulo', 0.5491965413093567), ('inrepo', 0.538933515548706)]",48,1.0,1,"[('Lycus', 0.5831798315048218), ('rhodium', 0.5831743478775024), ('perluceo', 0.5692534446716309), ('Creta', 0.5649005174636841), ('coruinus', 0.5628456473350525), ('Tarentinus', 0.5614650249481201), ('Helle', 0.5603353381156921), ('biceps', 0.5594635009765625), ('semideus', 0.5590946078300476), ('affinis', 0.5574051737785339)]"
expectans,48,45,0.3074636,0,"[('exagito', 0.5703675746917725), ('offundo', 0.5698620080947876), ('horresco', 0.5629885792732239), ('pauesco', 0.5628531575202942), ('persto', 0.5623936653137207), ('conticeo', 0.5603018403053284), ('obstrepo', 0.554309606552124), ('obstupefacio', 0.5536402463912964), ('demoror', 0.5460100769996643), ('cunctor', 0.5358144640922546)]",48,1.0,1,"[('adpropinquo', 0.5118981599807739), ('exspecto', 0.5112472176551819), ('expecto', 0.5100317597389221), ('sera', 0.500294029712677), ('suscito', 0.4758562743663788), ('superao', 0.45670831203460693), ('remeo', 0.45642027258872986), ('uelocius', 0.44925716519355774), ('ploro', 0.4484637379646301), ('ianua', 0.4469126760959625)]"
quaenus,48,45,0.40115237,0,"[('demens', 0.6396551132202148), ('uecors', 0.6318381428718567), ('info', 0.6184473633766174), ('nefor', 0.5892046093940735), ('iamdus', 0.5689797401428223), ('praesagus', 0.5626047849655151), ('dirus', 0.5619750022888184), ('affor', 0.5566784739494324), ('nuntia', 0.5553746819496155), ('crudelis', 0.5469368696212769)]",48,1.0,1,"[('incuso', 0.5316596627235413), ('suadeo', 0.5269446969032288), ('adprobo', 0.524644672870636), ('approbo', 0.5215110778808594), ('inquiro', 0.5129415392875671), ('respondeo', 0.512386679649353), ('consulo', 0.5108494758605957), ('quaesio', 0.5080341100692749), ('condemno', 0.5062523484230042), ('displiceo', 0.5049157738685608)]"
centaurus,48,45,0.55426747,0,"[('cauda', 0.8360036015510559), ('hydra', 0.8342188596725464), ('subter', 0.8198794722557068), ('scorpius', 0.8178554177284241), ('draco', 0.8058379888534546), ('Leo', 0.8045226335525513), ('anguis', 0.7995155453681946), ('ursa', 0.7984975576400757), ('apex', 0.7923318147659302), ('temo', 0.7890618443489075)]",48,1.0,1,"[('hydra', 0.7236290574073792), ('aprus', 0.7010369896888733), ('Python', 0.6964312791824341), ('Orio', 0.6935220956802368), ('olor', 0.6920053958892822), ('uultur', 0.6804468035697937), ('furio', 0.6775957942008972), ('talus', 0.6705046892166138), ('taurus', 0.6632369160652161), ('resupinus', 0.6628420948982239)]"
profectus,48,45,0.36678892,0,"[('proficiscor', 0.598294734954834), ('Bocchus', 0.5736216306686401), ('accio', 0.5567194819450378), ('digredior', 0.5494615435600281), ('sciscitor', 0.5440710783004761), ('Afranius', 0.5353193283081055), ('praemitto', 0.5306801199913025), ('accerso', 0.5280571579933167), ('legatus', 0.517966091632843), ('Samus', 0.5076976418495178)]",48,1.0,1,"[('doctrina', 0.6419261693954468), ('discendus', 0.6091892123222351), ('nouitas', 0.6084393858909607), ('eruditio', 0.6074162125587463), ('philosophia', 0.5998103618621826), ('moralis', 0.595555305480957), ('prudentia', 0.5904154181480408), ('plenissimus', 0.5719186067581177), ('promptior', 0.5706238150596619), ('scientia', 0.5634186267852783)]"
citus,48,45,0.65840775,0,"[('Argo', 0.7672106623649597), ('caerulus', 0.7592604756355286), ('eurus', 0.7492436170578003), ('spumeus', 0.7478782534599304), ('uada', 0.7461234331130981), ('pernix', 0.7455065250396729), ('ceo', 0.7407629489898682), ('transtrum', 0.7398170232772827), ('uades', 0.7392133474349976), ('temo', 0.7345985770225525)]",48,1.0,1,"[('rapidus', 0.8210950493812561), ('trano', 0.7835842967033386), ('cumba', 0.7793359160423279), ('flabra', 0.7675967216491699), ('celer', 0.7621857523918152), ('prora', 0.7537446022033691), ('anhelo', 0.752319872379303), ('ueo', 0.7481107115745544), ('carbasa', 0.7476785182952881), ('ras', 0.7396785020828247)]"
metor,48,45,0.6240337,0,"[('consido', 0.6648834943771362), ('circumiectus', 0.6349418759346008), ('degredior', 0.6309590339660645), ('promoueo', 0.629729688167572), ('communio', 0.6204598546028137), ('insideo', 0.6099883913993835), ('transgredior', 0.5942745208740234), ('circumduco', 0.5908021926879883), ('interfluo', 0.5778115391731262), ('descensus', 0.5689758658409119)]",48,1.0,1,"[('castellum', 0.686880350112915), ('firmissimus', 0.6828451156616211), ('conloco', 0.6808055639266968), ('consido', 0.6764673590660095), ('construo', 0.6673413515090942), ('Palatinus', 0.6610410809516907), ('diruo', 0.6442500352859497), ('munitio', 0.6391608119010925), ('loco', 0.6334675550460815), ('uicus', 0.6282628774642944)]"
puluinar,48,45,0.585307,0,"[('sacrifico', 0.7671857476234436), ('sacerdos', 0.7576380372047424), ('hostia', 0.7550495266914368), ('sacrificium', 0.7520583868026733), ('aedes', 0.7349773049354553), ('basilica', 0.7235302329063416), ('dedico', 0.7129438519477844), ('caerimonia', 0.7090234756469727), ('supplicatio', 0.7047059535980225), ('Fortuna', 0.7039800882339478)]",48,1.0,1,"[('sacellum', 0.6756870746612549), ('ara', 0.6705541014671326), ('delubrum', 0.6641225218772888), ('tholus', 0.6586299538612366), ('Uesta', 0.6491202116012573), ('quirinalis', 0.6426495313644409), ('auratus', 0.6337175965309143), ('des', 0.6171741485595703), ('altarium', 0.6122247576713562), ('adytum', 0.6115871667861938)]"
ales,48,45,0.6528127,0,"[('dumetum', 0.7576310634613037), ('corniger', 0.7543321847915649), ('agna', 0.7376240491867065), ('ursa', 0.7257593274116516), ('centaurus', 0.7114989757537842), ('qualiter', 0.7109310626983643), ('iuuencus', 0.7069149017333984), ('delphinus', 0.7066412568092346), ('uitulus', 0.7057549357414246), ('uillus', 0.7053816914558411)]",48,1.0,1,"[('uolucer', 0.7291489839553833), ('hirundo', 0.7122332453727722), ('ceruus', 0.7069273591041565), ('Indicus', 0.7020817399024963), ('insido', 0.7010477781295776), ('mugio', 0.6989803910255432), ('uenatus', 0.6975176334381104), ('uultur', 0.695253312587738), ('caninus', 0.6911532878875732), ('auis', 0.6896734237670898)]"
mollus,48,45,0.74986875,0,"[('irrigo', 0.7650980949401855), ('odoratus', 0.7613891959190369), ('mollis', 0.7571583390235901), ('pallidus', 0.75678950548172), ('iuuencis', 0.7557518482208252), ('fagus', 0.7555409669876099), ('canus', 0.7544184327125549), ('feto', 0.7492288947105408), ('rubeo', 0.7471756935119629), ('pecten', 0.7440215349197388)]",48,1.0,1,"[('lenus', 0.7781219482421875), ('mulceo', 0.7752575874328613), ('spumeus', 0.748935878276825), ('carpo', 0.748576283454895), ('turgidus', 0.7434065341949463), ('pererro', 0.7428060173988342), ('lasciuus', 0.7358174920082092), ('glacialis', 0.7351978421211243), ('marcidus', 0.7279080748558044), ('ructo', 0.7277265787124634)]"
praestituo,48,45,0.5455529,0,"[('hodiernus', 0.6878180503845215), ('posterus', 0.6460959315299988), ('feriae', 0.627870500087738), ('tricesimus', 0.6264058351516724), ('inlucesco', 0.6212745308876038), ('hesternus', 0.6184664368629456), ('pauculus', 0.609717071056366), ('postridie', 0.5835402011871338), ('crastinus', 0.578672468662262), ('october', 0.5754829049110413)]",48,1.0,1,"[('praefinio', 0.8549001216888428), ('transigo', 0.6547853350639343), ('fatalis', 0.625684916973114), ('interpono', 0.6039827466011047), ('missio', 0.5898372530937195), ('quinquennium', 0.5786471366882324), ('finio', 0.5680668950080872), ('prorogo', 0.566428005695343), ('intericio', 0.5631349086761475), ('praescriptio', 0.5563154220581055)]"
libamen,48,45,0.5853065,0,"[('adoleo', 0.7991359829902649), ('feretrum', 0.7448557615280151), ('Sabaeus', 0.744226336479187), ('gramineus', 0.7381470799446106), ('primitia', 0.7282378673553467), ('pyra', 0.727834165096283), ('canistrum', 0.7217884659767151), ('necnon', 0.7217271327972412), ('cinctus', 0.7202377319335938), ('altarium', 0.7172746062278748)]",48,1.0,1,"[('libo', 0.8177416324615479), ('adoleo', 0.7876212000846863), ('incensus', 0.7831756472587585), ('hostia', 0.7483884692192078), ('uictima', 0.742051362991333), ('tus', 0.7387242317199707), ('sacrificium', 0.7158392071723938), ('lito', 0.7065920233726501), ('agnus', 0.6958411335945129), ('altar', 0.690108060836792)]"
tabulatum,48,45,0.8505564,0,"[('tignum', 0.8075389862060547), ('cratis', 0.8002739548683167), ('trabs', 0.7767799496650696), ('turris', 0.7678810954093933), ('testudo', 0.7596778869628906), ('lacuna', 0.7581585645675659), ('stipes', 0.7425926923751831), ('agger', 0.7249689698219299), ('lapis', 0.7196080684661865), ('congeries', 0.7147709131240845)]",48,1.0,1,"[('trabs', 0.845712423324585), ('pauimentum', 0.8415786623954773), ('propugnaculum', 0.8288267254829407), ('ballista', 0.8263038396835327), ('uectis', 0.8191986083984375), ('sudis', 0.8055547475814819), ('desuper', 0.8032957315444946), ('tegula', 0.7968467473983765), ('turris', 0.7908413410186768), ('cratis', 0.7899317145347595)]"
sibimed,48,45,0.22900182,0,"[('pignero', 0.462645024061203), ('suppliciter', 0.45545828342437744), ('interimo', 0.4547394812107086), ('rependo', 0.4509715139865875), ('turpissimus', 0.4425608217716217), ('adcurro', 0.43464726209640503), ('nex', 0.43305087089538574), ('semet', 0.4310137629508972), ('supplix', 0.41822242736816406), ('exanimo', 0.4153122007846832)]",48,1.0,1,"[('duellum', 0.4895975887775421), ('fascis', 0.4800017774105072), ('dispendium', 0.4714620113372803), ('Caesareus', 0.46885767579078674), ('praetexo', 0.4604722559452057), ('trabea', 0.45949456095695496), ('Pelion', 0.45241186022758484), ('stips', 0.4476199746131897), ('diuturnitas', 0.4368439316749573), ('saeptum', 0.43150854110717773)]"
uidendus,48,45,0.41392952,0,"[('hilaro', 0.543072521686554), ('flendus', 0.5394630432128906), ('dulcia', 0.5375153422355652), ('lacrimosus', 0.5333037376403809), ('tenerus', 0.5190398693084717), ('roseus', 0.5159225463867188), ('suspiro', 0.5141129493713379), ('suauis', 0.5133907198905945), ('curiosus', 0.5093470215797424), ('soporo', 0.5079454183578491)]",48,1.0,1,"[('intueor', 0.5581019520759583), ('explicandus', 0.5515141487121582), ('speculum', 0.5142538547515869), ('perspicuus', 0.5125922560691833), ('agitatio', 0.4951827824115753), ('contemplatio', 0.4933149814605713), ('mobilitas', 0.49232834577560425), ('uisus', 0.4919445216655731), ('claritas', 0.489144504070282), ('caligo', 0.486397922039032)]"
circumsedeo,48,45,0.65683764,0,"[('obsideo', 0.7497035264968872), ('oppugno', 0.7436267733573914), ('expugno', 0.7322083711624146), ('occupo', 0.7038731575012207), ('oppugnatio', 0.703386127948761), ('inrumpo', 0.689288318157196), ('uasto', 0.679476261138916), ('adortus', 0.6771321892738342), ('receptaculum', 0.674161970615387), ('circumuallo', 0.6728723645210266)]",48,1.0,1,"[('ducto', 0.7437858581542969), ('obsideo', 0.7314556241035461), ('steto', 0.7025769948959351), ('adorior', 0.6843764185905457), ('oppugno', 0.6841369271278381), ('obpugno', 0.6810545921325684), ('circumspecto', 0.6752973794937134), ('eruptio', 0.6724008321762085), ('Cimbri', 0.6704139709472656), ('perrumpo', 0.6673863530158997)]"
Cyprus,48,45,0.68514204,0,"[('Aegyptus', 0.8060857057571411), ('Cappadocia', 0.7852635383605957), ('Alexandria', 0.771308958530426), ('Epirus', 0.7602486610412598), ('Syria', 0.7595383524894714), ('Boeotia', 0.7545267939567566), ('Samus', 0.7531134486198425), ('Cilicia', 0.7522642612457275), ('Pamphylia', 0.7519111037254333), ('Bithynia', 0.7505820393562317)]",48,1.0,1,"[('Creta', 0.7810921669006348), ('Argiuus', 0.7483224272727966), ('Aeolus', 0.7416180968284607), ('Colchus', 0.7412942051887512), ('Lacedaemona', 0.736386775970459), ('Corinthus', 0.7351908087730408), ('Lycia', 0.7334558367729187), ('Thracia', 0.732630729675293), ('Phasis', 0.7320470213890076), ('Padus', 0.7298511862754822)]"
quidue,48,45,0.520096,0,"[('uela', 0.5691171288490295), ('Iason', 0.5649228096008301), ('cyaneus', 0.5637425184249878), ('tripodas', 0.535306990146637), ('uelum', 0.5308516621589661), ('gressus', 0.520782470703125), ('aequor', 0.5172430276870728), ('quisue', 0.5084756016731262), ('ceo', 0.5082680583000183), ('Libycus', 0.5040136575698853)]",48,1.0,1,"[('quisnam', 0.543408989906311), ('dure', 0.5401695966720581), ('delatio', 0.5356761813163757), ('importunus', 0.4893793761730194), ('tenuior', 0.4874548614025116), ('aperte', 0.4726365804672241), ('falso', 0.47130611538887024), ('stulte', 0.4671761989593506), ('quorsum', 0.4664441645145416), ('coquus', 0.4604031443595886)]"
pendulus,48,45,0.69313544,0,"[('odoratus', 0.8152530789375305), ('ulua', 0.8138730525970459), ('alga', 0.800554096698761), ('concha', 0.7952043414115906), ('pruina', 0.7865130305290222), ('salix', 0.7856743931770325), ('gracilis', 0.783585786819458), ('muscus', 0.7833647727966309), ('patulus', 0.7819352149963379), ('sulco', 0.7818310856819153)]",48,1.0,1,"[('cornipes', 0.8524184226989746), ('uaga', 0.8361525535583496), ('strido', 0.8256044983863831), ('fluito', 0.823986828327179), ('cautes', 0.8238963484764099), ('tremulus', 0.8234118819236755), ('roto', 0.8214489817619324), ('rigeo', 0.8195500373840332), ('curuus', 0.8152796626091003), ('anhelus', 0.8121736645698547)]"
distantia,48,45,0.3525756,0,"[('circulus', 0.7011528611183167), ('spatiosus', 0.6807088851928711), ('stella', 0.6643059253692627), ('disto', 0.6525176167488098), ('flexus', 0.6516686677932739), ('interuallum', 0.6473896503448486), ('conuersio', 0.6464120745658875), ('uario', 0.6442922353744507), ('quadro', 0.6428869366645813), ('Capricornus', 0.6365693211555481)]",48,1.0,1,"[('differentia', 0.6197991371154785), ('communiter', 0.5608275532722473), ('Genus', 0.5587654709815979), ('diuersitas', 0.554672122001648), ('coniunctio', 0.5526635050773621), ('elocutio', 0.5291624069213867), ('superuacuus', 0.5253584384918213), ('definio', 0.5240146517753601), ('omnino', 0.5226919054985046), ('qualitas', 0.5202144980430603)]"
umeo,48,45,0.77519417,0,"[('igneus', 0.8392097353935242), ('nigro', 0.836788535118103), ('radia', 0.8279982805252075), ('roscidus', 0.8024731278419495), ('rubesco', 0.801662802696228), ('exhalo', 0.800996720790863), ('roro', 0.7993899583816528), ('tremefacio', 0.7922090888023376), ('nubilus', 0.791252613067627), ('anhelo', 0.7887502312660217)]",48,1.0,1,"[('cauus', 0.8449648022651672), ('aspero', 0.8418200612068176), ('caeruleus', 0.8345349431037903), ('albeo', 0.8341004848480225), ('rigeo', 0.8336030840873718), ('spumo', 0.8335879445075989), ('concolor', 0.8324903249740601), ('roro', 0.8322776556015015), ('spira', 0.8287110328674316), ('glacialis', 0.8277981877326965)]"
squalidus,48,45,0.5429358,0,"[('tabum', 0.7920448780059814), ('rictus', 0.7735879421234131), ('marcidus', 0.7597851157188416), ('squaleo', 0.7560460567474365), ('umecto', 0.7559930682182312), ('uultur', 0.7527815699577332), ('picea', 0.7440205812454224), ('sanies', 0.7439987659454346), ('lacer', 0.7414807081222534), ('draco', 0.7393459677696228)]",48,1.0,1,"[('squaleo', 0.7153883576393127), ('obduco', 0.7020899653434753), ('rigeo', 0.683962881565094), ('nigro', 0.6795132160186768), ('taeter', 0.6692534685134888), ('sordeo', 0.6639217734336853), ('tabidus', 0.6593494415283203), ('nebula', 0.6574888825416565), ('marceo', 0.6537804007530212), ('pallidus', 0.6505300998687744)]"
receptaculum,48,45,0.5115296,0,"[('diruo', 0.7191370725631714), ('depopulatus', 0.7033520340919495), ('uasto', 0.6874799132347107), ('circumsedeo', 0.674161970615387), ('depopulo', 0.6618998646736145), ('distineo', 0.6510359644889832), ('saepio', 0.6444083452224731), ('populor', 0.6426061987876892), ('subueho', 0.6424323320388794), ('circumuallo', 0.6394193768501282)]",48,1.0,1,"[('linio', 0.73581463098526), ('fimus', 0.7129631042480469), ('irrigo', 0.7099900245666504), ('arbustus', 0.7089868783950806), ('perlucidus', 0.702366054058075), ('refercio', 0.6945070624351501), ('calefacio', 0.6931180357933044), ('lacuna', 0.6797847151756287), ('bitumen', 0.6716492772102356), ('circumiectus', 0.6704922914505005)]"
exio,48,45,0.73109794,0,"[('incubo', 0.696193277835846), ('succido', 0.6842213869094849), ('retento', 0.6783419251441956), ('rigeo', 0.6722995638847351), ('retorqueo', 0.6684714555740356), ('premo', 0.6666975617408752), ('repleo', 0.6596946716308594), ('urguens', 0.656834065914154), ('fodio', 0.6536542773246765), ('laxo', 0.6498180627822876)]",48,1.0,1,"[('summitto', 0.7072560787200928), ('reuincio', 0.6755687594413757), ('demitto', 0.6666641235351562), ('recepto', 0.6660661101341248), ('aueho', 0.6628909707069397), ('inligo', 0.6624537110328674), ('gesto', 0.6623373031616211), ('crepo', 0.6620282530784607), ('substerno', 0.6562612652778625), ('reclino', 0.6549236178398132)]"
discursus,48,45,0.70126736,0,"[('diffugio', 0.7325983643531799), ('discurro', 0.7290898561477661), ('trepido', 0.7143688201904297), ('fragor', 0.689710259437561), ('fremitus', 0.6696863174438477), ('strepitus', 0.6675193905830383), ('stridor', 0.6644635200500488), ('sonitus', 0.6630262732505798), ('passum', 0.6616767644882202), ('conglobo', 0.6608288288116455)]",48,1.0,1,"[('inhospitus', 0.6893573999404907), ('adsuetus', 0.6858553886413574), ('saltus', 0.6845453381538391), ('caerulus', 0.6814504265785217), ('nauita', 0.6813612580299377), ('barbaricus', 0.6797642707824707), ('perrumpo', 0.6792142987251282), ('uaga', 0.6758668422698975), ('aestus', 0.6727357506752014), ('Rhenus', 0.672355592250824)]"
